Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
06/09/2016 14:36:41.034 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Experiment Liblet	bbpzt	Information 	CachedFlightsNumberLineInfo {"CachedFlightsNumberLineInfo": "preallocation=userbasedstrategy,muidflt250=ofcwsyd3mflud501,muidflt251=ofaqditzgub3ox01"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.035 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Experiment Liblet	bekuu	Information 	Setting the callback for validation.	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.035 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Experiment Liblet	benmp	Information 	Creating Edge request {"RequestGUID": "7F299631-B56C-D94D-ACB6-96DE1A6BD74A"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.035 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Experiment Liblet	bdlx1	Information 	Could not retrieve flights from persistent cache	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.035 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Rules Engine	ib6oq	Information 		BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.041 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	TimerScope	ian13	Information 	{"_originalTraceTime": 2016-06-09T14:36:40Z, "ID": "word.bootMainToActive", "Instance": 1, "Action": "Start"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.041 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	WLM	ib6vf	Information 	Registry Load Time {"_originalTraceTime": 2016-06-09T14:36:40Z, "Seconds": 0.006840, "Keys": 381, "Values": 2075}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.041 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Performance Hang Detection	ibyng	Information 	Hang detection started. {"_originalTraceTime": 2016-06-09T14:36:40Z}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.042 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	merp.sqm.public	iam9v	Information 	Configuration {"DATAID_NUM_PROC":8,"LocaleCurrent":"en_US","DATAID_BUILD_REVISION":5,"DATAID_OS_MAJORVERSION":10,"DATAID_PROC_SPEED":4000,"DATAID_MEMORY":32768,"DATAID_OS_MINORVERSION":11,"DATAID_OFFICE_SKU_LANG":1033,"DATAID_OFFICE_UI_LANG":1033,"DATAID_APPMINORVER":22,"DATAID_APPVER":1,"LocalePreferred":"en","DATAID_APPVERDOT":160512,"DATAID_APPMAJORVER":15,"ProcessorID":7,"MachineKind":"iMac15,1","LocaleCountryCodeCurrent":"US"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.042 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	merp.sqm.public	iam9t	Information 	{"UserGuid":"1316927150-61553-5943-ec196e3ea5b79eb"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.042 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	merp.sqm.public	iam9u	Information 	{"MachineGuid":"1316927150-61553-5943-236196e3ea5b79eb"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.043 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	MbuInstrument	ib78a	Information 	Accessibility Settings {"IncreaseContrast": false, "DifferentiateWithoutColor": false, "ReduceTransparency": false, "UAZoomEnabled": false}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
